CustomerID,FirstPurchase,LastPurchase,Orders,Revenue,Quantity,Recency,Frequency,Monetary,Status,Customer_Lifetime_Value
15497,2011-01-24 10:01:00,2011-11-22 11:51:00,2,1262.2,624,18,2,1262.2,Active,1262.2
15498,2010-12-08 12:29:00,2011-12-07 12:48:00,27,13316.4,6105,3,27,13316.4,Active,13316.4
15500,2011-09-19 13:47:00,2011-12-01 13:47:00,4,1131.56,572,8,4,1131.56,Active,1131.56
15502,2010-12-05 15:40:00,2011-11-24 12:48:00,12,10384.93,4236,16,12,10384.93,Active,10384.93
15503,2010-12-12 10:57:00,2010-12-12 10:57:00,1,147.09,74,363,1,147.09,Churned,147.09
15504,2011-09-19 13:45:00,2011-09-19 13:45:00,1,52.83,33,81,1,52.83,At Risk,52.83
15505,2011-07-07 13:33:00,2011-10-18 07:56:00,5,3610.96,2390,53,5,3610.96,At Risk,3610.96
15506,2011-07-24 11:45:00,2011-11-17 12:11:00,3,979.26,848,23,3,979.26,Active,979.26
15507,2011-06-21 11:19:00,2011-06-21 11:19:00,1,492.36,162,172,1,492.36,Churned,492.36
15508,2011-04-18 15:31:00,2011-06-03 15:43:00,6,1000.27,440,189,6,1000.27,Churned,1000.27
15510,2011-01-13 12:10:00,2011-01-13 12:10:00,1,250.0,2,331,1,250.0,Churned,250.0
15511,2011-09-15 15:05:00,2011-11-28 09:43:00,5,909.23,271,12,5,909.23,Active,909.23
15512,2010-12-15 12:01:00,2011-07-07 10:20:00,2,121.0,68,156,2,121.0,Churned,121.0
15513,2010-12-01 11:22:00,2011-11-06 14:36:00,19,14758.22,5709,33,19,14758.22,At Risk,14758.22
15514,2010-12-10 13:50:00,2011-11-27 14:40:00,11,4139.46,2160,12,11,4139.46,Active,4139.46
15516,2011-10-24 11:33:00,2011-10-26 10:51:00,3,62.43,27,45,3,62.43,At Risk,62.43
15517,2011-04-20 14:02:00,2011-04-20 14:02:00,1,267.03,293,233,1,267.03,Churned,267.03
15518,2011-01-11 12:55:00,2011-10-06 13:05:00,8,1942.45,1273,64,8,1942.45,At Risk,1942.45
15520,2011-12-08 10:58:00,2011-12-08 10:58:00,1,343.5,314,2,1,343.5,Active,343.5
15521,2011-03-30 09:15:00,2011-10-30 13:42:00,8,3000.2,1836,40,8,3000.2,At Risk,3000.2
15522,2011-09-13 12:26:00,2011-11-07 11:26:00,2,398.84,573,33,2,398.84,At Risk,398.84
15523,2011-09-16 16:29:00,2011-09-16 16:29:00,1,412.01000000000005,132,84,1,412.01000000000005,At Risk,412.01000000000005
15524,2011-11-15 12:09:00,2011-11-15 12:09:00,1,440.0,4,25,1,440.0,Active,440.0
15525,2010-12-01 13:17:00,2011-12-07 14:43:00,3,825.92,416,2,3,825.92,Active,825.92
15526,2011-11-06 15:01:00,2011-11-06 15:04:00,2,148.44,24,33,2,148.44,At Risk,148.44
15527,2010-12-20 14:15:00,2011-11-21 12:17:00,8,2429.78,992,19,8,2429.78,Active,2429.78
15528,2011-03-30 16:14:00,2011-03-30 16:14:00,1,229.33,123,254,1,229.33,Churned,229.33
15529,2010-12-08 12:24:00,2011-11-17 11:29:00,11,3995.23,3496,23,11,3995.23,Active,3995.23
15530,2011-04-07 11:16:00,2011-11-18 12:25:00,4,1502.3500000000001,950,22,4,1502.3500000000001,Active,1502.3500000000001
15531,2011-11-09 17:47:00,2011-12-01 18:43:00,2,2007.44,1105,8,2,2007.44,Active,2007.44
15532,2010-12-16 16:45:00,2011-11-14 14:51:00,4,1580.93,521,25,4,1580.93,Active,1580.93
15533,2011-09-11 15:41:00,2011-11-20 15:35:00,3,807.57,289,19,3,807.57,Active,807.57
15535,2011-01-16 12:35:00,2011-06-19 16:02:00,4,536.4,143,173,4,536.4,Churned,536.4
15537,2011-06-29 13:10:00,2011-06-29 13:10:00,1,110.92,29,163,1,110.92,Churned,110.92
15539,2011-12-02 13:36:00,2011-12-02 13:36:00,1,538.46,410,7,1,538.46,Active,538.46
15540,2011-11-28 13:51:00,2011-11-28 13:51:00,1,213.3,200,11,1,213.3,Active,213.3
15541,2011-08-17 14:58:00,2011-08-17 14:58:00,1,85.13000000000001,49,114,1,85.13000000000001,Churned,85.13000000000001
15543,2011-02-24 15:26:00,2011-02-24 15:26:00,1,127.86,86,288,1,127.86,Churned,127.86
15544,2010-12-02 12:47:00,2011-11-30 16:43:00,9,3546.71,3109,9,9,3546.71,Active,3546.71
15545,2010-12-03 17:28:00,2011-10-16 13:24:00,2,292.71999999999997,163,54,2,292.71999999999997,At Risk,292.71999999999997
15547,2010-12-12 13:26:00,2011-12-02 12:52:00,14,4954.84,4032,7,14,4954.84,Active,4954.84
15549,2011-01-27 15:38:00,2011-09-23 16:22:00,3,1693.26,698,77,3,1693.26,At Risk,1693.26
15550,2011-02-11 12:49:00,2011-12-05 15:38:00,4,575.63,295,4,4,575.63,Active,575.63
15551,2011-11-03 12:37:00,2011-11-03 12:37:00,1,436.06,218,37,1,436.06,At Risk,436.06
15552,2011-05-06 14:47:00,2011-05-06 14:47:00,1,90.12,60,217,1,90.12,Churned,90.12
15553,2011-10-10 14:02:00,2011-10-10 14:02:00,1,437.23,451,60,1,437.23,At Risk,437.23
15554,2011-03-07 09:00:00,2011-03-07 09:00:00,1,217.2,74,278,1,217.2,Churned,217.2
15555,2010-12-05 14:45:00,2011-11-27 16:19:00,16,4805.17,4439,12,16,4805.17,Active,4805.17
15556,2011-11-15 16:08:00,2011-11-15 16:08:00,1,279.77,236,24,1,279.77,Active,279.77
15557,2011-11-11 12:46:00,2011-11-11 12:46:00,1,473.65000000000003,219,29,1,473.65000000000003,Active,473.65000000000003
15561,2011-05-08 11:38:00,2011-11-28 11:07:00,4,800.5899999999999,267,12,4,800.5899999999999,Active,800.5899999999999
15562,2010-12-23 09:55:00,2010-12-23 09:55:00,1,134.55,39,352,1,134.55,Churned,134.55
15563,2010-12-16 11:27:00,2011-11-17 14:50:00,4,1400.44,1501,22,4,1400.44,Active,1400.44
15565,2011-09-30 10:44:00,2011-10-20 14:33:00,2,173.16000000000003,60,50,2,173.16000000000003,At Risk,173.16000000000003
15567,2011-11-21 10:48:00,2011-11-21 10:48:00,1,186.01,223,19,1,186.01,Active,186.01
15568,2011-09-27 14:37:00,2011-12-07 11:27:00,3,758.29,461,3,3,758.29,Active,758.29
15569,2011-01-11 13:26:00,2011-08-28 10:15:00,5,1375.71,666,104,5,1375.71,Churned,1375.71
15570,2010-12-05 12:57:00,2011-12-02 14:47:00,12,4165.52,2067,7,12,4165.52,Active,4165.52
15571,2011-09-22 13:15:00,2011-11-28 10:02:00,4,650.4300000000001,264,12,4,650.4300000000001,Active,650.4300000000001
15572,2011-03-06 14:44:00,2011-12-05 10:09:00,7,2552.86,1229,5,7,2552.86,Active,2552.86
15573,2011-09-15 12:16:00,2011-11-08 11:38:00,2,607.45,363,32,2,607.45,At Risk,607.45
15574,2010-12-02 15:46:00,2011-06-15 12:01:00,4,702.25,349,178,4,702.25,Churned,702.25
15576,2011-11-02 12:03:00,2011-11-02 12:03:00,1,940.67,404,38,1,940.67,At Risk,940.67
15577,2011-02-07 13:32:00,2011-07-11 17:03:00,3,258.88,89,151,3,258.88,Churned,258.88
15578,2011-06-30 13:03:00,2011-06-30 13:03:00,1,127.1,52,162,1,127.1,Churned,127.1
15579,2011-01-30 12:09:00,2011-10-02 12:45:00,2,348.6,120,69,2,348.6,At Risk,348.6
15581,2010-12-08 14:38:00,2011-08-11 09:38:00,13,3679.9700000000003,286,121,13,3679.9700000000003,Churned,3679.9700000000003
15582,2011-05-03 13:36:00,2011-11-15 09:55:00,3,682.9100000000001,453,25,3,682.9100000000001,Active,682.9100000000001
15584,2011-06-30 16:39:00,2011-11-16 10:55:00,4,725.11,314,24,4,725.11,Active,725.11
15585,2011-06-16 08:38:00,2011-06-16 08:38:00,1,455.3,320,177,1,455.3,Churned,455.3
15587,2010-12-23 09:59:00,2011-10-20 13:37:00,4,913.68,312,50,4,913.68,At Risk,913.68
15589,2011-02-02 10:46:00,2011-03-29 09:54:00,3,478.53,243,256,3,478.53,Churned,478.53
15592,2011-10-24 08:59:00,2011-10-24 08:59:00,1,388.58,354,47,1,388.58,At Risk,388.58
15593,2011-09-30 11:46:00,2011-09-30 11:46:00,1,199.8,60,71,1,199.8,At Risk,199.8
15594,2011-04-19 10:08:00,2011-11-24 08:53:00,5,1771.78,983,16,5,1771.78,Active,1771.78
15596,2010-12-09 16:10:00,2011-08-31 10:55:00,5,1406.59,561,101,5,1406.59,Churned,1406.59
15597,2011-11-04 13:26:00,2011-11-04 13:26:00,1,324.57,279,35,1,324.57,At Risk,324.57
15598,2011-10-17 16:04:00,2011-10-17 16:04:00,1,240.68,160,53,1,240.68,At Risk,240.68
15599,2011-05-19 13:05:00,2011-11-13 11:44:00,2,761.74,718,27,2,761.74,Active,761.74
15601,2010-12-02 10:39:00,2011-11-28 15:15:00,14,6776.56,4983,11,14,6776.56,Active,6776.56
15602,2010-12-06 15:35:00,2011-12-01 14:14:00,9,1297.8700000000001,1137,8,9,1297.8700000000001,Active,1297.8700000000001
15603,2011-09-22 10:04:00,2011-09-22 10:04:00,1,48.480000000000004,96,79,1,48.480000000000004,At Risk,48.480000000000004
15604,2011-10-18 14:47:00,2011-10-18 14:47:00,1,216.39000000000001,159,52,1,216.39000000000001,At Risk,216.39000000000001
15605,2010-12-01 13:38:00,2011-11-03 14:17:00,5,1198.23,441,36,5,1198.23,At Risk,1198.23
15606,2011-01-19 12:07:00,2011-10-09 15:47:00,9,2920.16,892,61,9,2920.16,At Risk,2920.16
15607,2011-01-07 12:44:00,2011-01-07 12:44:00,1,104.76,202,337,1,104.76,Churned,104.76
15608,2011-08-11 09:56:00,2011-11-11 13:20:00,4,1093.68,714,28,4,1093.68,Active,1093.68
15609,2011-06-08 13:00:00,2011-06-08 13:00:00,1,298.48,148,184,1,298.48,Churned,298.48
15610,2011-10-19 10:36:00,2011-10-19 10:36:00,1,112.46000000000001,66,52,1,112.46000000000001,At Risk,112.46000000000001
15611,2011-01-09 11:32:00,2011-11-30 12:36:00,13,1591.45,504,10,13,1591.45,Active,1591.45
15612,2011-10-09 12:49:00,2011-11-03 14:52:00,2,195.15,52,36,2,195.15,At Risk,195.15
15615,2010-12-15 16:21:00,2011-11-29 14:42:00,23,10399.74,5508,10,23,10399.74,Active,10399.74
15618,2011-07-26 10:13:00,2011-11-07 08:34:00,4,776.851,454,33,4,776.851,At Risk,776.851
15619,2011-11-29 08:14:00,2011-11-29 08:14:00,1,336.4,136,11,1,336.4,Active,336.4
15620,2010-12-16 14:34:00,2011-10-14 12:41:00,3,1553.18,915,57,3,1553.18,At Risk,1553.18
15621,2011-11-18 11:49:00,2011-12-05 14:01:00,4,1293.03,501,4,4,1293.03,Active,1293.03
15622,2011-03-02 13:42:00,2011-10-27 16:44:00,9,3709.56,1674,43,9,3709.56,At Risk,3709.56
15623,2011-07-21 17:26:00,2011-07-21 17:26:00,1,301.03000000000003,125,141,1,301.03000000000003,Churned,301.03000000000003
15624,2011-03-28 13:32:00,2011-08-15 11:38:00,4,588.13,357,117,4,588.13,Churned,588.13
15625,2011-04-18 14:01:00,2011-08-28 10:21:00,4,1534.26,1188,104,4,1534.26,Churned,1534.26
15626,2011-01-14 10:10:00,2011-09-26 10:03:00,2,675.8,766,75,2,675.8,At Risk,675.8
15628,2010-12-08 09:51:00,2011-12-05 10:24:00,9,2870.2400000000002,1894,5,9,2870.2400000000002,Active,2870.2400000000002
15630,2011-05-19 10:16:00,2011-10-25 15:36:00,2,1186.35,800,45,2,1186.35,At Risk,1186.35
15632,2011-03-10 08:29:00,2011-11-24 09:51:00,8,3285.31,2109,16,8,3285.31,Active,3285.31
15634,2011-11-22 16:28:00,2011-11-22 16:28:00,1,243.55,99,17,1,243.55,Active,243.55
15636,2011-03-02 14:50:00,2011-09-11 11:17:00,2,724.76,284,90,2,724.76,At Risk,724.76
15637,2011-10-18 08:28:00,2011-10-18 08:28:00,1,223.36,128,53,1,223.36,At Risk,223.36
15639,2011-07-28 14:30:00,2011-07-28 14:30:00,1,425.32,323,134,1,425.32,Churned,425.32
15640,2010-12-02 15:40:00,2011-12-05 14:35:00,15,12515.66,6607,4,15,12515.66,Active,12515.66
15641,2010-12-15 14:45:00,2011-08-26 14:04:00,4,1887.2,1562,105,4,1887.2,Churned,1887.2
15643,2011-03-02 14:34:00,2011-06-01 07:38:00,3,664.0,246,192,3,664.0,Churned,664.0
15644,2011-03-23 15:37:00,2011-06-26 14:54:00,4,813.0,557,166,4,813.0,Churned,813.0
15645,2011-11-21 11:55:00,2011-11-21 11:55:00,1,612.01,256,19,1,612.01,Active,612.01
15646,2010-12-02 16:59:00,2011-07-05 09:53:00,3,447.64000000000004,394,158,3,447.64000000000004,Churned,447.64000000000004
15648,2011-03-17 18:59:00,2011-05-19 15:53:00,2,657.35,221,204,2,657.35,Churned,657.35
15649,2010-12-07 10:06:00,2011-01-07 13:34:00,2,816.0,192,336,2,816.0,Churned,816.0
15651,2011-03-24 08:56:00,2011-11-03 08:41:00,3,646.3,479,37,3,646.3,At Risk,646.3
15652,2011-09-09 14:22:00,2011-09-09 14:22:00,1,337.74,208,91,1,337.74,Churned,337.74
15653,2011-08-16 09:50:00,2011-09-08 10:49:00,2,877.44,1200,93,2,877.44,Churned,877.44
15654,2011-11-13 15:15:00,2011-11-30 13:08:00,2,922.53,475,9,2,922.53,Active,922.53
15655,2011-04-10 15:25:00,2011-04-10 15:25:00,1,560.6700000000001,324,243,1,560.6700000000001,Churned,560.6700000000001
15656,2011-02-28 15:32:00,2011-10-25 14:56:00,4,748.5,343,45,4,748.5,At Risk,748.5
15657,2011-11-17 12:19:00,2011-11-17 12:19:00,1,30.0,24,23,1,30.0,Active,30.0
15658,2010-12-02 10:53:00,2011-06-02 15:22:00,5,1024.1000000000001,242,190,5,1024.1000000000001,Churned,1024.1000000000001
15659,2011-10-27 09:23:00,2011-10-27 09:23:00,1,306.45,111,44,1,306.45,At Risk,306.45
15660,2010-12-09 09:49:00,2011-11-14 16:58:00,9,1600.86,1050,25,9,1600.86,Active,1600.86
15661,2011-01-05 12:32:00,2011-01-26 13:56:00,2,309.8,236,317,2,309.8,Churned,309.8
15663,2011-08-25 15:50:00,2011-08-25 15:50:00,1,138.14,106,106,1,138.14,Churned,138.14
15664,2011-10-20 10:57:00,2011-10-20 10:57:00,1,386.43,157,51,1,386.43,At Risk,386.43
15665,2011-04-10 15:09:00,2011-06-24 14:57:00,2,2242.01,1666,168,2,2242.01,Churned,2242.01
15667,2011-10-31 10:56:00,2011-10-31 10:56:00,1,301.32000000000005,240,40,1,301.32000000000005,At Risk,301.32000000000005
15668,2011-05-06 10:39:00,2011-05-06 10:39:00,1,76.32000000000001,72,218,1,76.32000000000001,Churned,76.32000000000001
15669,2011-03-21 09:13:00,2011-10-30 16:03:00,4,684.34,342,40,4,684.34,At Risk,684.34
15670,2011-02-16 10:50:00,2011-02-16 10:50:00,1,173.05,91,297,1,173.05,Churned,173.05
15671,2011-03-14 09:37:00,2011-11-21 12:43:00,7,2657.13,1699,19,7,2657.13,Active,2657.13
15673,2011-01-16 16:25:00,2011-09-12 16:12:00,4,2881.02,1514,88,4,2881.02,At Risk,2881.02
15674,2011-03-30 09:19:00,2011-09-27 15:17:00,5,2446.6,1275,73,5,2446.6,At Risk,2446.6
15675,2011-03-04 14:21:00,2011-09-19 13:48:00,3,323.69,527,81,3,323.69,At Risk,323.69
15676,2011-03-01 10:19:00,2011-11-21 12:40:00,3,3435.76,2252,19,3,3435.76,Active,3435.76
15677,2011-10-21 15:36:00,2011-10-21 15:36:00,1,657.23,319,49,1,657.23,At Risk,657.23
15678,2011-10-18 09:25:00,2011-10-18 09:25:00,1,352.7,184,53,1,352.7,At Risk,352.7
15679,2011-06-10 08:24:00,2011-11-15 16:19:00,4,781.28,1170,24,4,781.28,Active,781.28
15680,2010-12-08 14:43:00,2011-11-30 13:46:00,3,1333.68,952,9,3,1333.68,Active,1333.68
15681,2011-03-04 13:46:00,2011-11-14 16:30:00,5,1426.16,816,25,5,1426.16,Active,1426.16
15683,2011-08-14 12:56:00,2011-08-14 12:56:00,1,193.75,131,117,1,193.75,Churned,193.75
15687,2011-01-13 15:13:00,2011-12-01 08:33:00,9,2993.1,1310,9,9,2993.1,Active,2993.1
15689,2010-12-13 09:57:00,2011-08-12 09:37:00,2,254.1,84,120,2,254.1,Churned,254.1
15690,2011-08-31 11:40:00,2011-12-05 15:59:00,2,239.76,408,4,2,239.76,Active,239.76
15691,2011-04-01 15:13:00,2011-04-01 15:13:00,1,136.8,72,252,1,136.8,Churned,136.8
15692,2011-11-11 14:12:00,2011-11-11 14:12:00,1,191.04,138,28,1,191.04,Active,191.04
15694,2010-12-02 07:49:00,2011-12-09 09:44:00,14,6479.4,1677,1,14,6479.4,Active,6479.4
15695,2011-03-18 08:31:00,2011-03-18 08:32:00,2,409.98,212,267,2,409.98,Churned,409.98
15696,2011-01-17 11:24:00,2011-11-06 14:02:00,8,2736.46,1028,33,8,2736.46,At Risk,2736.46
15699,2011-11-22 08:26:00,2011-11-22 08:26:00,1,309.65,113,18,1,309.65,Active,309.65
15700,2011-06-19 15:36:00,2011-06-20 16:53:00,2,696.68,357,172,2,696.68,Churned,696.68
15701,2011-08-21 12:36:00,2011-12-07 14:39:00,4,1542.14,923,2,4,1542.14,Active,1542.14
15703,2011-03-20 10:51:00,2011-03-20 10:51:00,1,211.5,66,265,1,211.5,Churned,211.5
15704,2011-05-08 12:42:00,2011-07-22 13:35:00,4,2293.62,1028,140,4,2293.62,Churned,2293.62
15705,2011-05-22 15:37:00,2011-05-22 15:37:00,1,143.1,62,201,1,143.1,Churned,143.1
15706,2011-08-15 14:32:00,2011-10-07 10:09:00,4,1060.56,321,64,4,1060.56,At Risk,1060.56
15707,2011-09-14 14:19:00,2011-11-04 14:35:00,4,945.58,605,35,4,945.58,At Risk,945.58
15708,2010-12-05 11:12:00,2011-10-30 10:54:00,7,3364.2400000000002,1267,41,7,3364.2400000000002,At Risk,3364.2400000000002
15709,2011-03-01 10:38:00,2011-03-01 10:38:00,1,133.25,121,284,1,133.25,Churned,133.25
15712,2011-02-25 11:32:00,2011-11-30 14:09:00,5,1072.3600000000001,486,9,5,1072.3600000000001,Active,1072.3600000000001
15713,2010-12-08 15:16:00,2011-07-19 13:34:00,2,356.7,150,143,2,356.7,Churned,356.7
15714,2011-09-23 11:25:00,2011-11-28 11:26:00,2,330.88,187,12,2,330.88,Active,330.88
15716,2010-12-05 12:26:00,2011-07-17 11:59:00,4,1118.81,744,146,4,1118.81,Churned,1118.81
15717,2011-04-19 13:21:00,2011-04-19 13:21:00,1,150.3,70,234,1,150.3,Churned,150.3
15719,2011-01-06 12:31:00,2011-11-07 12:29:00,13,5045.61,2725,33,13,5045.61,At Risk,5045.61
15720,2011-11-15 14:48:00,2011-11-15 14:48:00,1,598.73,281,24,1,598.73,Active,598.73
15721,2011-11-28 12:14:00,2011-11-28 12:14:00,1,507.08000000000004,409,12,1,507.08000000000004,Active,507.08000000000004
15722,2011-02-22 12:24:00,2011-11-04 11:43:00,5,2222.56,1026,36,5,2222.56,At Risk,2222.56
15723,2010-12-10 11:12:00,2010-12-10 11:12:00,1,203.10000000000002,87,365,1,203.10000000000002,Churned,203.10000000000002
15724,2011-02-28 10:40:00,2011-05-22 14:40:00,2,218.25,73,201,2,218.25,Churned,218.25
15725,2011-11-24 14:51:00,2011-11-24 14:51:00,1,415.25,221,15,1,415.25,Active,415.25
15727,2010-12-15 15:47:00,2011-11-23 12:36:00,7,5178.96,3065,17,7,5178.96,Active,5178.96
15729,2011-05-11 12:36:00,2011-05-11 12:36:00,1,85.0,28,213,1,85.0,Churned,85.0
15730,2011-05-17 12:43:00,2011-10-05 12:31:00,3,1120.88,689,66,3,1120.88,At Risk,1120.88
15732,2010-12-02 15:00:00,2011-05-11 14:24:00,2,294.12,215,212,2,294.12,Churned,294.12
15733,2011-03-02 09:05:00,2011-03-02 09:05:00,1,162.3,62,283,1,162.3,Churned,162.3
15734,2011-05-23 14:59:00,2011-08-17 10:50:00,2,1339.45,346,115,2,1339.45,Churned,1339.45
15737,2011-04-11 10:01:00,2011-11-25 11:21:00,8,1205.1200000000001,599,15,8,1205.1200000000001,Active,1205.1200000000001
15738,2010-12-02 12:50:00,2011-11-21 08:26:00,16,4812.42,2982,19,16,4812.42,Active,4812.42
15739,2011-10-04 13:42:00,2011-10-04 13:42:00,1,449.12,472,66,1,449.12,At Risk,449.12
15740,2011-10-21 14:29:00,2011-10-21 14:29:00,1,154.88,152,49,1,154.88,At Risk,154.88
15743,2011-06-08 10:14:00,2011-11-23 17:19:00,4,784.46,216,16,4,784.46,Active,784.46
15744,2011-09-23 09:52:00,2011-09-23 09:52:00,1,34.8,120,78,1,34.8,At Risk,34.8
15745,2011-04-17 13:04:00,2011-11-20 13:45:00,4,1094.5900000000001,421,19,4,1094.5900000000001,Active,1094.5900000000001
15746,2011-07-28 15:21:00,2011-07-28 15:21:00,1,196.88,178,134,1,196.88,Churned,196.88
15747,2011-06-20 11:30:00,2011-11-27 12:26:00,3,974.04,480,13,3,974.04,Active,974.04
15748,2011-10-30 12:51:00,2011-10-30 12:51:00,1,149.31,51,40,1,149.31,At Risk,149.31
15749,2011-01-11 12:55:00,2011-04-18 13:20:00,3,44534.3,18028,235,3,44534.3,Churned,44534.3
15750,2010-12-08 10:36:00,2011-12-07 12:34:00,8,2465.48,1786,3,8,2465.48,Active,2465.48
15752,2010-12-02 09:43:00,2011-10-31 11:37:00,7,2637.38,1978,40,7,2637.38,At Risk,2637.38
15753,2011-02-08 12:41:00,2011-02-08 12:41:00,1,79.2,144,305,1,79.2,Churned,79.2
15754,2011-04-07 12:24:00,2011-10-19 14:40:00,3,458.57,199,51,3,458.57,At Risk,458.57
15755,2011-02-18 11:53:00,2011-11-29 14:57:00,6,2364.25,1427,10,6,2364.25,Active,2364.25
15756,2011-04-04 14:00:00,2011-10-09 13:30:00,4,532.96,242,61,4,532.96,At Risk,532.96
15757,2011-05-06 11:40:00,2011-10-05 12:14:00,2,714.42,491,66,2,714.42,At Risk,714.42
15758,2011-11-15 10:48:00,2011-11-15 10:48:00,1,205.25,47,25,1,205.25,Active,205.25
15759,2010-12-16 15:29:00,2011-05-05 15:13:00,3,253.04000000000002,60,218,3,253.04000000000002,Churned,253.04000000000002
15762,2011-09-23 15:17:00,2011-10-05 16:15:00,2,583.75,251,65,2,583.75,At Risk,583.75
15763,2011-09-23 12:10:00,2011-11-08 09:44:00,2,1086.92,271,32,2,1086.92,At Risk,1086.92
15764,2011-03-08 09:23:00,2011-09-12 17:58:00,6,3279.9700000000003,2050,88,6,3279.9700000000003,At Risk,3279.9700000000003
15766,2011-10-06 17:03:00,2011-10-06 17:03:00,1,315.06,170,64,1,315.06,At Risk,315.06
15768,2011-04-28 09:20:00,2011-08-16 10:48:00,3,621.83,244,116,3,621.83,Churned,621.83
15769,2010-12-03 15:16:00,2011-12-02 13:52:00,26,56252.72,29672,7,26,56252.72,Active,56252.72
15773,2011-12-04 12:48:00,2011-12-04 12:48:00,1,635.6800000000001,311,6,1,635.6800000000001,Active,635.6800000000001
15774,2011-10-02 12:04:00,2011-10-02 12:04:00,1,270.8,87,69,1,270.8,At Risk,270.8
15775,2011-04-08 12:56:00,2011-04-08 12:56:00,1,104.9,68,245,1,104.9,Churned,104.9
15776,2011-07-29 13:46:00,2011-07-29 13:46:00,1,241.62,138,133,1,241.62,Churned,241.62
15777,2010-12-13 16:38:00,2011-04-12 16:43:00,4,1047.1100000000001,378,241,4,1047.1100000000001,Churned,1047.1100000000001
15780,2010-12-17 11:43:00,2011-06-09 12:01:00,3,475.28000000000003,220,184,3,475.28000000000003,Churned,475.28000000000003
15781,2011-02-07 09:15:00,2011-11-14 14:57:00,3,345.46000000000004,180,25,3,345.46000000000004,Active,345.46000000000004
15782,2011-09-11 14:29:00,2011-11-30 10:49:00,3,2614.74,864,10,3,2614.74,Active,2614.74
15783,2011-11-29 09:50:00,2011-11-29 09:50:00,1,246.3,212,11,1,246.3,Active,246.3
15785,2011-02-17 14:17:00,2011-11-07 11:33:00,5,2328.9700000000003,1612,33,5,2328.9700000000003,At Risk,2328.9700000000003
15786,2011-08-17 13:33:00,2011-10-24 14:13:00,3,4932.2,3364,46,3,4932.2,At Risk,4932.2
15787,2011-10-09 13:11:00,2011-11-13 14:55:00,3,948.05,540,26,3,948.05,Active,948.05
15789,2010-12-16 14:35:00,2010-12-16 14:35:00,1,351.3,438,358,1,351.3,Churned,351.3
15790,2011-11-29 14:53:00,2011-11-29 14:53:00,1,220.85,114,10,1,220.85,Active,220.85
15791,2011-05-19 15:15:00,2011-10-27 10:14:00,2,1612.69,731,44,2,1612.69,At Risk,1612.69
15793,2011-03-16 10:45:00,2011-11-25 09:31:00,3,965.61,553,15,3,965.61,Active,965.61
15795,2011-07-13 10:43:00,2011-07-13 10:43:00,1,610.01,581,150,1,610.01,Churned,610.01
15796,2011-02-10 15:40:00,2011-12-08 19:55:00,8,2711.56,861,1,8,2711.56,Active,2711.56
15797,2011-01-24 15:47:00,2011-08-18 17:04:00,4,2207.4,873,113,4,2207.4,Churned,2207.4
15799,2011-01-09 15:13:00,2011-09-25 12:46:00,3,884.14,955,76,3,884.14,At Risk,884.14
15800,2011-04-07 12:39:00,2011-08-24 14:23:00,2,699.08,335,107,2,699.08,Churned,699.08
15801,2011-08-22 09:53:00,2011-10-24 13:52:00,3,1063.95,570,46,3,1063.95,At Risk,1063.95
15802,2011-07-20 11:38:00,2011-07-20 11:38:00,1,451.42,1,143,1,451.42,Churned,451.42
15803,2011-10-19 14:56:00,2011-10-19 14:56:00,1,415.82000000000005,290,51,1,415.82000000000005,At Risk,415.82000000000005
15804,2011-05-25 10:12:00,2011-12-09 12:31:00,13,4206.39,2565,1,13,4206.39,Active,4206.39
15805,2010-12-10 09:33:00,2011-11-16 16:32:00,17,5528.4800000000005,3387,23,17,5528.4800000000005,Active,5528.4800000000005
15806,2011-03-08 09:24:00,2011-10-24 14:35:00,3,784.58,602,46,3,784.58,At Risk,784.58
15807,2011-09-23 14:43:00,2011-10-20 14:10:00,3,903.9,430,50,3,903.9,At Risk,903.9
15808,2010-12-05 13:05:00,2011-02-06 14:33:00,4,3734.9700000000003,1343,306,4,3734.9700000000003,Churned,3734.9700000000003
15809,2011-02-10 11:16:00,2011-11-03 16:40:00,5,515.77,301,36,5,515.77,At Risk,515.77
15810,2011-02-16 09:11:00,2011-09-22 09:38:00,4,1391.98,861,79,4,1391.98,At Risk,1391.98
15811,2010-12-09 15:29:00,2011-11-17 15:31:00,6,2218.62,1071,22,6,2218.62,Active,2218.62
